ダウンロードした時刻：2019/01/25 20:58:20

,,,飛島,飛島,飛島,酒田,酒田,酒田,にかほ,にかほ,にかほ
年,月,日,最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,,,
,,,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2009,1,17,-0.3,8,3,0.0,8,1,-1.1,8,3
2009,1,18,1.0,8,3,-4.3,8,1,-0.5,8,3
2009,1,19,3.0,8,3,3.0,8,1,3.7,8,3
2009,1,20,1.9,8,3,2.8,8,1,2.9,8,3
2009,1,21,1.9,8,3,1.1,8,1,2.2,8,3
2009,1,22,4.1,8,3,1.2,8,1,3.0,8,3
2009,1,23,-0.5,8,3,0.4,8,1,0.7,8,3
2009,1,24,-2.8,8,3,-1.8,8,1,-3.2,8,3
2009,1,25,0.4,8,3,-1.3,8,1,-1.5,8,3
2009,1,26,0.5,8,3,0.3,8,1,0.6,8,3
2009,1,27,-0.5,8,3,-1.1,8,1,-1.0,8,3
2009,1,28,-0.8,8,3,-3.4,8,1,-3.3,8,3
2009,1,29,2.2,8,3,-2.3,8,1,-3.6,8,3
2009,1,30,5.0,8,3,-0.7,8,1,2.1,8,3
2009,1,31,1.4,8,3,1.5,8,1,1.1,8,3
2009,2,1,0.0,8,3,0.4,8,1,-0.6,8,3
2009,2,2,-0.4,8,3,1.2,8,1,1.9,8,3
2009,2,3,-0.3,8,3,1.9,8,1,2.3,8,3
2009,2,4,-0.3,8,3,-0.9,8,1,1.0,8,3
2009,2,5,1.6,8,3,-1.9,8,1,-1.1,8,3
2009,2,6,0.0,8,3,1.6,8,1,1.7,8,3
2009,2,7,-0.4,8,3,-0.2,8,1,2.2,8,3
2009,2,8,0.6,8,3,0.9,8,1,0.8,8,3
2009,2,9,1.4,8,3,1.2,8,1,4.3,8,3
2009,2,10,1.3,8,3,0.2,8,1,2.4,8,3
2009,2,11,1.5,8,3,0.1,8,1,-1.4,8,3
2009,2,12,2.3,8,3,1.0,8,1,0.7,8,3
2009,2,13,3.3,8,3,1.5,8,1,1.3,8,3
2009,2,14,5.0,8,3,5.7,8,1,5.1,8,3
2009,2,15,-1.2,8,3,0.3,8,1,-1.3,8,3
2009,2,16,-3.2,8,3,-3.9,8,1,-2.6,8,3
2009,2,17,-1.6,8,3,-2.7,8,1,-1.7,8,3
2009,2,18,-2.7,8,3,-2.5,8,1,-1.7,8,3
2009,2,19,-3.3,8,3,-2.8,8,1,-2.0,8,3
2009,2,20,0.2,8,3,-1.9,8,1,-2.1,8,3
2009,2,21,-2.6,8,3,-3.0,8,1,-1.8,8,3
2009,2,22,0.4,8,3,-3.0,8,1,0.7,8,3
2009,2,23,-0.7,8,3,-0.2,8,1,-1.1,8,3
2009,2,24,-1.0,8,3,-2.4,8,1,-2.2,8,3
2009,2,25,1.8,8,3,3.3,8,1,3.4,8,3
2009,2,26,-0.2,8,3,0.2,8,1,2.1,8,3
2009,2,27,-0.5,8,3,-1.6,8,1,-1.3,8,3
2009,2,28,-0.3,8,3,-1.4,8,1,-1.9,8,3
2009,3,1,-0.8,8,3,-3.5,8,1,-2.6,8,3
2009,3,2,-1.6,8,3,-0.7,8,1,-1.7,8,3
2009,3,3,-0.3,5,3,0.1,8,1,0.6,8,3
2009,3,4,0.7,8,3,0.5,8,1,-1.4,8,3
2009,3,5,2.4,8,3,0.9,8,1,2.7,8,3
2009,3,6,5.0,8,3,5.4,8,1,2.7,8,3
2009,3,7,2.0,8,3,1.7,8,1,2.5,8,3
2009,3,8,2.6,8,3,1.4,8,1,1.7,8,3
2009,3,9,3.5,8,3,-0.2,8,1,-1.3,8,3
2009,3,10,0.6,8,3,0.0,8,1,1.9,8,3
2009,3,11,-0.6,8,3,-0.7,8,1,-0.6,8,3
2009,3,12,-0.4,8,3,-0.6,8,1,-0.8,8,3
2009,3,13,1.1,8,3,-0.6,8,1,-1.3,8,3
2009,3,14,1.0,8,3,0.6,8,1,1.7,8,3
2009,3,15,1.8,8,3,1.0,8,1,2.1,8,3
2009,3,16,4.7,8,3,3.8,8,1,4.9,8,3
2009,12,15,0.3,8,3,0.3,8,1,1.0,8,3
2009,12,16,-0.3,8,3,-0.3,8,1,0.7,8,3
2009,12,17,-1.4,8,3,-1.8,8,1,-2.5,5,3
2009,12,18,-1.9,8,3,-2.8,8,1,-2.8,8,3
2009,12,19,-2.4,8,3,-1.9,8,1,-0.7,8,3
2009,12,20,-0.1,8,3,0.3,8,1,0.7,8,3
2009,12,21,-2.7,8,3,-2.5,8,1,-1.6,8,3
2009,12,22,0.8,8,3,0.7,8,1,2.7,8,3
2009,12,23,3.0,8,3,1.4,8,1,2.7,8,3
2009,12,24,2.5,8,3,3.9,8,1,3.9,8,3
2009,12,25,1.5,8,3,-0.1,8,1,-1.3,8,3
2009,12,26,3.7,8,3,0.4,8,1,-1.5,8,3
2009,12,27,3.0,8,3,1.8,8,1,1.4,8,3
2009,12,28,1.3,8,3,1.6,8,1,1.2,8,3
2009,12,29,1.5,8,3,0.2,8,1,0.2,8,3
2009,12,30,3.5,8,3,-0.2,8,1,1.2,8,3
2009,12,31,-1.6,8,3,-2.4,8,1,-0.5,8,3
2010,1,1,-2.4,8,3,-2.8,8,1,-1.6,8,3
2010,1,2,-0.3,8,3,-0.9,8,1,0.9,8,3
2010,1,3,0.9,8,3,0.5,8,1,1.2,8,3
2010,1,4,0.0,8,3,0.5,8,1,0.3,8,3
2010,1,5,3.5,8,3,1.1,8,1,2.1,8,3
2010,1,6,2.0,8,3,1.9,8,1,1.7,8,3
2010,1,7,1.1,8,3,-1.1,8,1,-1.7,8,3
2010,1,8,1.0,8,3,0.4,8,1,1.1,8,3
2010,1,9,1.4,8,3,1.8,8,1,1.9,8,3
2010,1,10,0.4,8,3,1.0,8,1,1.1,8,3
2010,1,11,0.4,8,3,1.6,8,1,1.1,8,3
2010,1,12,1.5,8,3,0.9,8,1,0.9,8,3
2010,1,13,-1.7,8,3,-1.8,8,1,-0.3,8,3
2010,1,14,-3.0,8,3,-3.1,8,1,-2.5,8,3
2010,1,15,-3.4,8,3,-2.9,8,1,-1.9,8,3
2010,1,16,-3.0,8,3,-3.4,8,1,-2.1,8,3
2010,1,17,-1.5,8,3,-1.5,8,1,-1.1,8,3
2010,1,18,-0.4,8,3,-2.4,8,1,0.2,8,3
2010,1,19,1.5,8,3,-0.4,8,1,-0.1,8,3
2010,1,20,4.3,8,3,0.5,8,1,-0.1,8,3
2010,1,21,-2.6,8,3,-1.1,8,1,-1.3,8,3
2010,1,22,-3.0,8,3,-2.7,8,1,-2.3,8,3
2010,1,23,-0.4,8,3,0.0,8,1,0.0,8,3
2010,1,24,1.4,8,3,1.3,8,1,2.7,8,3
2010,1,25,0.6,8,3,1.7,8,1,1.8,8,3
2010,1,26,-0.4,8,3,-0.2,8,1,0.5,8,3
2010,1,27,0.3,8,3,-0.1,8,1,1.9,8,3
2010,1,28,1.9,8,3,0.7,8,1,3.6,8,3
2010,1,29,-0.3,8,3,0.4,8,1,1.4,8,3
2010,1,30,2.1,8,3,2.2,8,1,1.9,8,3
2010,1,31,2.6,8,3,1.7,8,1,1.5,8,3
2010,2,1,-0.1,8,3,-1.0,8,1,-0.7,8,3
2010,2,2,-3.5,8,3,-2.3,8,1,-2.5,8,3
2010,2,3,-4.5,8,3,-3.9,8,1,-3.3,8,3
2010,2,4,-4.2,8,3,-4.1,8,1,-4.3,8,3
2010,2,5,-5.1,8,3,-5.9,8,1,-4.3,8,3
2010,2,6,-6.0,8,3,-5.6,8,1,-4.0,8,3
2010,2,7,-2.3,8,3,-2.2,8,1,-0.8,8,3
2010,2,8,0.8,8,3,-1.4,8,1,0.1,8,3
2010,2,9,1.3,8,3,2.0,8,1,4.3,8,3
2010,2,10,0.5,5,3,0.2,8,1,1.7,8,3
2010,2,11,-1.0,8,3,-0.9,8,1,-1.5,8,3
2010,2,12,-2.7,8,3,-1.8,8,1,-2.4,8,3
2010,2,13,-2.6,8,3,-2.4,8,1,-1.5,8,3
2010,2,14,-1.6,8,3,-1.6,8,1,-1.3,8,3
2010,2,15,0.3,8,3,-1.4,8,1,-1.2,8,3
2010,2,16,-1.8,8,3,-2.5,8,1,-1.5,8,3
2010,2,17,-2.8,8,3,-3.2,8,1,-3.4,8,3
2010,2,18,-1.1,8,3,-3.0,8,1,-3.4,8,3
2010,2,19,-0.8,8,3,-0.7,8,1,-1.7,8,3
2010,2,20,-1.3,8,3,-1.6,8,1,-2.1,8,3
2010,2,21,-1.4,8,3,-2.4,8,1,-2.8,8,3
2010,2,22,-0.6,8,3,-2.8,8,1,-4.2,8,3
2010,2,23,3.1,8,3,0.6,8,1,1.8,8,3
2010,2,24,3.7,5,3,-0.1,8,1,-0.9,8,3
2010,2,25,6.7,8,3,4.7,8,1,1.7,8,3
2010,2,26,5.5,8,3,6.3,8,1,5.5,8,3
2010,2,27,1.2,8,3,0.2,8,1,0.6,8,3
2010,2,28,1.3,8,3,-0.4,8,1,-0.6,8,3
2010,3,1,-0.8,8,3,0.1,8,1,-1.2,8,3
2010,3,2,0.2,8,3,0.4,8,1,-0.6,8,3
2010,3,3,1.2,8,3,0.5,8,1,1.7,8,3
2010,3,4,1.7,8,3,0.4,8,1,0.6,8,3
2010,3,5,5.1,8,3,4.8,8,1,5.9,8,3
2010,3,6,1.5,8,3,3.4,8,1,3.2,8,3
2010,3,7,0.6,8,3,1.3,8,1,1.2,8,3
2010,3,8,-1.3,8,3,0.4,8,1,0.4,8,3
2010,3,9,-1.7,8,3,-1.0,8,1,-1.5,8,3
2010,3,10,0.2,8,3,0.2,8,1,-0.1,8,3
2010,3,11,2.1,8,3,1.9,8,1,0.9,8,3
2010,3,12,4.5,8,3,0.1,8,1,4.1,8,3
2010,3,13,1.3,8,3,2.2,8,1,1.5,8,3
2010,3,14,0.7,8,3,0.3,8,1,-0.3,8,3
2010,3,15,1.3,8,3,-0.2,8,1,-1.4,8,3
2010,3,16,2.0,8,3,2.7,8,1,2.9,8,3
2010,12,15,-1.5,5,3,-0.6,8,1,-0.2,8,3
2010,12,16,-1.1,8,3,-0.8,8,1,-0.6,8,3
2010,12,17,0.8,8,3,0.0,8,1,-0.3,8,3
2010,12,18,1.4,8,3,0.9,8,1,2.0,8,3
2010,12,19,1.7,8,3,0.4,8,1,0.2,8,3
2010,12,20,5.8,8,3,3.6,8,1,1.2,8,3
2010,12,21,4.3,8,3,0.9,8,1,2.8,8,3
2010,12,22,6.0,8,3,5.5,8,1,5.7,8,3
2010,12,23,5.1,8,3,5.2,8,1,5.5,8,3
2010,12,24,-1.7,8,3,-2.5,8,1,-0.4,8,3
2010,12,25,-1.6,8,3,-2.4,8,1,0.0,8,3
2010,12,26,-0.1,8,3,0.2,8,1,0.4,8,3
2010,12,27,0.0,8,3,0.2,8,1,-0.3,8,3
2010,12,28,0.5,8,3,0.5,8,1,0.8,8,3
2010,12,29,1.7,8,3,1.8,8,1,2.9,8,3
2010,12,30,1.2,8,3,0.2,8,1,1.3,8,3
2010,12,31,0.7,8,3,0.4,8,1,0.7,8,3
2011,1,1,2.1,8,3,1.1,8,1,1.0,8,3
2011,1,2,1.2,8,3,0.5,8,1,1.2,8,3
2011,1,3,1.7,8,3,0.3,8,1,0.6,8,3
2011,1,4,1.6,8,3,0.9,8,1,1.0,8,3
2011,1,5,0.6,8,3,0.2,8,1,0.4,8,3
2011,1,6,-3.5,8,3,-2.9,8,1,-1.7,8,3
2011,1,7,-3.7,8,3,-3.3,8,1,-2.4,8,3
2011,1,8,-0.5,5,3,0.3,8,1,-0.4,8,3
2011,1,9,,0,3,-2.5,8,1,-1.1,8,3
2011,1,10,,0,3,-3.3,8,1,-2.4,8,3
2011,1,11,,0,3,-5.6,8,1,-4.0,8,3
2011,1,12,,0,3,-3.7,8,1,-3.2,8,3
2011,1,13,,0,3,-2.7,8,1,-1.8,8,3
2011,1,14,-1.4,4,3,-2.4,8,1,-1.8,8,3
2011,1,15,-2.3,8,3,-5.3,8,1,-4.1,8,3
2011,1,16,-3.1,8,3,-6.5,8,1,-4.7,8,3
2011,1,17,-0.1,8,3,-0.5,8,1,1.1,8,3
2011,1,18,-0.5,8,3,-0.3,8,1,0.5,8,3
2011,1,19,-0.8,8,3,-1.2,8,1,0.0,8,3
2011,1,20,-1.2,8,3,-2.1,8,1,-0.6,8,3
2011,1,21,-1.7,8,3,-1.6,8,1,0.0,8,3
2011,1,22,-0.6,8,3,-0.7,8,1,0.6,8,3
2011,1,23,-1.5,8,3,-2.3,8,1,-2.2,8,3
2011,1,24,-1.6,8,3,-3.5,8,1,-2.3,8,3
2011,1,25,-0.6,8,3,-3.5,8,1,-0.8,8,3
2011,1,26,-0.2,8,3,0.0,8,1,0.0,8,3
2011,1,27,-1.5,8,3,-1.7,8,1,-4.0,8,3
2011,1,28,-2.6,8,3,-2.7,8,1,-1.5,8,3
2011,1,29,-3.6,8,3,-3.9,8,1,-4.5,8,3
2011,1,30,-3.9,8,3,-4.5,8,1,-4.7,8,3
2011,1,31,-3.6,8,3,-3.3,8,1,-2.2,8,3
2011,2,1,-0.4,8,3,0.0,8,1,0.2,8,3
2011,2,2,0.0,8,3,-2.2,8,1,-0.9,8,3
2011,2,3,2.1,8,3,-3.4,8,1,-0.8,5,3
2011,2,4,3.4,8,3,-0.8,8,1,1.8,8,3
2011,2,5,0.0,8,3,-2.8,8,1,-1.6,8,3
2011,2,6,-0.1,8,3,-4.3,8,1,-4.4,8,3
2011,2,7,-0.4,8,3,0.7,8,1,0.9,8,3
2011,2,8,-0.3,8,3,-2.1,8,1,-2.3,8,3
2011,2,9,0.1,8,3,-2.9,8,1,-2.4,8,3
2011,2,10,-2.0,8,3,-2.0,8,1,-0.9,8,3
2011,2,11,-1.6,8,3,-0.9,8,1,-1.0,8,3
2011,2,12,-0.4,8,3,-1.9,8,1,-1.0,8,3
2011,2,13,-0.1,8,3,-3.3,8,1,-1.9,8,3
2011,2,14,-0.3,8,3,-3.2,8,1,-1.8,8,3
2011,2,15,0.1,8,3,0.5,8,1,0.0,8,3
2011,2,16,2.3,8,3,-0.9,8,1,2.6,8,3
2011,2,17,2.4,8,3,-1.8,8,1,-0.5,8,3
2011,2,18,0.2,8,3,0.5,8,1,0.6,8,3
2011,2,19,-0.2,8,3,-2.5,8,1,-1.5,8,3
2011,2,20,1.3,8,3,-3.7,8,1,0.3,8,3
2011,2,21,0.0,8,3,-4.8,8,1,-2.1,8,3
2011,2,22,0.8,8,3,-5.7,8,1,-4.3,8,3
2011,2,23,3.3,8,3,0.9,8,1,-2.3,8,3
2011,2,24,5.1,8,3,2.9,8,1,1.6,8,3
2011,2,25,-1.6,8,3,-1.5,8,1,-1.0,8,3
2011,2,26,-0.9,8,3,-1.7,8,1,-0.7,8,3
2011,2,27,0.5,8,3,-3.8,8,1,-2.2,8,3
2011,2,28,2.7,8,3,1.4,8,1,-0.1,8,3
2011,3,1,2.0,8,3,2.1,8,1,0.8,8,3
2011,3,2,-1.8,8,3,-1.6,8,1,-0.7,8,3
2011,3,3,-3.4,8,3,-3.4,8,1,-2.1,8,3
2011,3,4,-3.5,8,3,-3.6,8,1,-2.1,8,3
2011,3,5,-1.7,8,3,-2.0,8,1,0.5,8,3
2011,3,6,3.3,8,3,1.1,8,1,3.6,8,3
2011,3,7,-0.3,8,3,1.0,8,1,2.3,8,3
2011,3,8,-0.3,8,3,0.2,8,1,1.1,8,3
2011,3,9,-2.2,8,3,-1.4,8,1,-1.1,8,3
2011,3,10,-2.8,8,3,-2.6,8,1,-1.6,8,3
2011,3,11,-1.1,8,3,-2.4,8,1,0.8,8,3
2011,3,12,-0.1,8,3,0.2,8,1,0.4,8,3
2011,3,13,6.9,8,3,-0.5,8,1,7.9,8,3
2011,3,14,3.5,8,3,0.4,8,1,3.2,8,3
2011,3,15,0.3,8,3,0.3,8,1,0.5,8,3
2011,3,16,-2.4,8,3,-2.1,8,1,-0.6,8,3
2011,12,15,1.7,8,3,1.4,8,1,3.1,8,3
2011,12,16,-1.6,8,3,-2.2,8,1,-2.3,8,3
2011,12,17,-1.8,8,3,-1.5,8,1,-0.1,8,3
2011,12,18,0.5,8,3,0.6,8,1,2.2,8,3
2011,12,19,0.5,8,3,1.0,8,1,2.3,8,3
2011,12,20,-0.4,8,3,-0.8,8,1,0.6,8,3
2011,12,21,0.1,8,3,-0.8,8,1,-1.3,8,3
2011,12,22,2.3,8,3,0.6,8,1,-1.2,8,3
2011,12,23,-1.2,8,3,-1.2,8,1,0.4,8,3
2011,12,24,-1.0,8,3,-1.0,8,1,0.0,8,3
2011,12,25,-2.0,8,3,-2.0,8,1,-0.5,8,3
2011,12,26,-0.9,8,3,-1.8,8,1,0.0,8,3
2011,12,27,-0.3,8,3,-0.7,8,1,1.1,8,3
2011,12,28,0.1,8,3,0.4,8,1,0.2,8,3
2011,12,29,-0.8,8,3,-1.4,8,1,-0.9,8,3
2011,12,30,-1.7,8,3,-1.6,8,1,0.4,8,3
2011,12,31,1.7,8,3,-0.1,8,1,4.1,8,3
2012,1,1,1.4,8,3,-0.7,8,1,-0.8,8,3
2012,1,2,1.4,8,3,1.4,8,1,3.0,8,3
2012,1,3,0.0,8,3,-0.4,8,1,1.7,8,3
2012,1,4,-1.5,8,3,-1.2,8,1,0.4,8,3
2012,1,5,-1.0,8,3,-0.8,8,1,0.6,8,3
2012,1,6,-0.1,8,3,0.3,8,1,1.2,8,3
2012,1,7,-0.7,8,3,-0.7,8,1,1.4,8,3
2012,1,8,-0.5,8,3,-0.8,8,1,0.8,8,3
2012,1,9,0.3,8,3,-1.7,8,1,1.1,8,3
2012,1,10,-0.2,8,3,-0.5,8,1,0.6,8,3
2012,1,11,-4.7,8,3,-4.0,8,1,-3.0,8,3
2012,1,12,-4.6,8,3,-3.5,8,1,-3.0,8,3
2012,1,13,-0.9,8,3,-1.6,8,1,0.0,8,3
2012,1,14,-2.9,8,3,-2.6,8,1,-1.2,8,3
2012,1,15,-2.0,8,3,-1.8,8,1,-0.2,8,3
2012,1,16,-0.6,8,3,-0.3,8,1,-0.2,8,3
2012,1,17,-0.1,8,3,-1.3,8,1,0.2,8,3
2012,1,18,1.2,8,3,-1.7,8,1,1.2,8,3
2012,1,19,0.9,8,3,-3.3,8,1,-1.4,8,3
2012,1,20,0.7,8,3,0.6,8,1,-0.5,8,3
2012,1,21,2.5,8,3,0.9,8,1,0.1,8,3
2012,1,22,3.7,8,3,1.0,8,1,2.2,8,3
2012,1,23,-2.0,8,3,-1.2,8,1,-0.3,8,3
2012,1,24,-3.0,8,3,-2.9,8,1,-2.6,8,3
2012,1,25,-3.4,8,3,-5.2,8,1,-4.6,8,3
2012,1,26,-3.8,8,3,-4.6,8,1,-2.3,8,3
2012,1,27,-3.5,8,3,-3.0,8,1,-1.9,8,3
2012,1,28,-4.5,8,3,-4.1,8,1,-3.1,8,3
2012,1,29,-3.8,8,3,-3.9,8,1,-2.1,8,3
2012,1,30,-3.3,8,3,-2.9,8,1,-2.1,8,3
2012,1,31,-3.4,8,3,-3.5,8,1,-2.5,8,3
2012,2,1,-2.8,8,3,-4.3,8,1,-3.0,8,3
2012,2,2,-3.5,8,3,-3.7,8,1,-4.2,8,3
2012,2,3,-3.5,8,3,-3.6,8,1,-1.4,8,3
2012,2,4,-1.8,8,3,-2.3,8,1,-1.7,8,3
2012,2,5,-1.3,8,3,-1.4,8,1,-0.3,8,3
2012,2,6,1.4,8,3,-2.9,8,1,-2.0,8,3
2012,2,7,0.0,8,3,0.2,8,1,1.2,8,3
2012,2,8,-3.0,8,3,-2.9,8,1,-1.9,8,3
2012,2,9,-3.4,8,3,-2.9,8,1,-1.9,8,3
2012,2,10,-3.7,8,3,-4.6,8,1,-4.0,8,3
2012,2,11,-3.9,8,3,-4.6,8,1,-2.1,8,3
2012,2,12,-2.4,8,3,-2.4,8,1,-0.8,8,3
2012,2,13,-0.7,8,3,-1.1,8,1,-2.4,8,3
2012,2,14,1.2,8,3,-2.3,8,1,-2.9,8,3
2012,2,15,-1.7,8,3,-1.4,8,1,-0.5,8,3
2012,2,16,-2.4,8,3,-4.1,8,1,-2.4,8,3
2012,2,17,-3.6,8,3,-4.1,8,1,-3.2,8,3
2012,2,18,-5.3,8,3,-4.3,8,1,-3.8,8,3
2012,2,19,-2.5,8,3,-2.5,8,1,-1.1,8,3
2012,2,20,-0.8,8,3,-1.7,8,1,0.8,8,3
2012,2,21,-1.7,8,3,-2.2,8,1,-2.6,8,3
2012,2,22,-2.6,8,3,-5.9,8,1,-3.9,8,3
2012,2,23,2.7,8,3,1.5,8,1,-3.2,8,3
2012,2,24,1.0,8,3,0.2,8,1,1.5,8,3
2012,2,25,0.0,8,3,-0.8,8,1,0.5,8,3
2012,2,26,-2.1,8,3,-2.3,8,1,-1.2,8,3
2012,2,27,-3.2,8,3,-3.1,8,1,-1.5,8,3
2012,2,28,-2.7,8,3,-2.8,8,1,-2.0,8,3
2012,2,29,-0.4,8,3,-3.3,8,1,-2.9,8,3
2012,3,1,1.8,8,3,-2.7,8,1,-2.3,8,3
2012,3,2,1.6,8,3,-2.7,8,1,-0.1,8,3
2012,3,3,-0.5,8,3,0.7,8,1,1.0,8,3
2012,3,4,-0.5,8,3,-1.1,8,1,-0.2,8,3
2012,3,5,1.3,8,3,0.4,8,1,0.8,8,3
2012,3,6,6.5,8,3,2.9,8,1,5.8,8,3
2012,3,7,2.5,8,3,1.7,8,1,3.2,8,3
2012,3,8,2.0,8,3,0.5,8,1,2.3,8,3
2012,3,9,2.2,8,3,0.5,8,1,0.4,8,3
2012,3,10,2.7,8,3,0.9,8,1,1.8,8,3
2012,3,11,0.2,8,3,0.4,8,1,1.1,8,3
2012,3,12,0.1,8,3,0.1,8,1,0.5,8,3
2012,3,13,-1.1,8,3,-0.1,8,1,0.4,8,3
2012,3,14,-1.0,8,3,-0.7,8,1,0.2,8,3
2012,3,15,0.8,8,3,0.4,8,1,2.1,8,3
2012,3,16,0.2,8,3,2.0,8,1,1.0,8,3
2012,12,15,6.1,8,3,3.7,8,1,6.3,8,3
2012,12,16,4.0,8,3,5.9,8,1,6.7,8,3
2012,12,17,3.4,8,3,2.1,8,1,3.2,8,3
2012,12,18,1.0,8,3,1.1,8,1,3.0,8,3
2012,12,19,-1.9,8,3,-2.1,8,1,0.0,8,3
2012,12,20,-0.7,8,3,-0.3,8,1,1.3,8,3
2012,12,21,1.0,8,3,0.9,8,1,1.1,8,3
2012,12,22,1.8,8,3,0.2,8,1,0.1,8,3
2012,12,23,-1.9,8,3,-2.4,8,1,-1.5,8,3
2012,12,24,-2.0,8,3,-3.1,8,1,-2.1,8,3
2012,12,25,-2.3,8,3,-1.1,8,1,-0.3,8,3
2012,12,26,-4.6,8,3,-4.5,8,1,-2.4,8,3
2012,12,27,-3.3,8,3,-3.6,8,1,-0.9,8,3
2012,12,28,0.2,8,3,-1.0,8,1,1.6,8,3
2012,12,29,0.9,8,3,-2.5,8,1,-2.0,8,3
2012,12,30,3.3,8,3,3.3,8,1,-1.1,8,3
2012,12,31,-1.0,8,3,-0.3,8,1,1.2,8,3
2013,1,1,-1.2,8,3,-2.5,8,1,-0.3,8,3
2013,1,2,-1.1,8,3,-1.4,8,1,-0.1,8,3
2013,1,3,-4.1,8,3,-4.3,8,1,-1.9,8,3
2013,1,4,-4.6,8,3,-4.4,8,1,-2.0,8,3
2013,1,5,-2.1,8,3,-3.1,8,1,0.3,8,3
2013,1,6,-1.2,8,3,-2.1,8,1,1.1,8,3
2013,1,7,-1.3,8,3,-1.5,8,1,-0.6,8,3
2013,1,8,-1.3,8,3,-1.7,8,1,-1.3,8,3
2013,1,9,-1.6,8,3,-3.3,8,1,-1.9,8,3
2013,1,10,-2.7,8,3,-2.6,8,1,-1.0,8,3
2013,1,11,-3.2,8,3,-3.0,8,1,-1.2,8,3
2013,1,12,-0.7,8,3,-3.8,8,1,-2.2,8,3
2013,1,13,0.5,8,3,0.6,8,1,0.3,8,3
2013,1,14,0.0,8,3,-0.6,8,1,0.5,8,3
2013,1,15,-1.8,8,3,-1.1,8,1,-0.6,8,3
2013,1,16,-1.1,8,3,-1.4,8,1,0.2,8,3
2013,1,17,-3.3,8,3,-2.6,8,1,-1.4,8,3
2013,1,18,-3.7,8,3,-3.1,8,1,-1.9,8,3
2013,1,19,-1.1,8,3,-1.2,8,1,0.6,8,3
2013,1,20,1.1,8,3,1.5,8,1,2.9,8,3
2013,1,21,0.8,8,3,0.0,8,1,-0.3,8,3
2013,1,22,1.6,8,3,0.6,8,1,0.5,8,3
2013,1,23,0.4,8,3,-3.2,8,1,-2.8,8,3
2013,1,24,1.6,8,3,-1.7,8,1,-2.7,8,3
2013,1,25,-3.2,8,3,-3.5,8,1,-1.1,8,3
2013,1,26,-3.6,8,3,-3.6,8,1,-1.4,8,3
2013,1,27,0.3,8,3,0.1,8,1,1.2,8,3
2013,1,28,-0.3,8,3,-2.5,8,1,-1.0,8,3
2013,1,29,-0.6,8,3,-0.4,8,1,1.2,8,3
2013,1,30,-0.5,8,3,-0.2,8,1,0.6,8,3
2013,1,31,1.8,8,3,-1.1,8,1,1.4,8,3
2013,2,1,2.6,8,3,-0.5,8,1,0.9,8,3
2013,2,2,1.4,8,3,2.5,8,1,3.1,8,3
2013,2,3,-0.6,8,3,-1.3,8,1,0.8,8,3
2013,2,4,0.3,8,3,-1.3,8,1,0.6,8,3
2013,2,5,-1.6,8,3,-0.3,8,1,-0.1,8,3
2013,2,6,-0.6,8,3,-1.7,8,1,-0.9,8,3
2013,2,7,-0.9,8,3,-2.8,8,1,-1.6,8,3
2013,2,8,-2.8,8,3,-2.8,8,1,-1.0,8,3
2013,2,9,-3.7,8,3,-3.0,8,1,-1.6,8,3
2013,2,10,-1.0,8,3,-1.6,8,1,-0.8,8,3
2013,2,11,-3.2,8,3,-3.4,8,1,-0.9,8,3
2013,2,12,-2.6,8,3,-2.6,8,1,-1.0,8,3
2013,2,13,-0.2,8,3,-1.3,8,1,0.0,8,3
2013,2,14,0.3,8,3,1.0,8,1,2.4,8,3
2013,2,15,-0.4,8,3,0.4,8,1,2.1,8,3
2013,2,16,-4.6,8,3,-4.5,8,1,-2.1,8,3
2013,2,17,-3.5,8,3,-3.8,8,1,-1.8,8,3
2013,2,18,0.6,8,3,-1.7,8,1,0.7,8,3
2013,2,19,-2.2,8,3,-3.1,8,1,-0.7,8,3
2013,2,20,-4.2,8,3,-4.9,8,1,-2.4,8,3
2013,2,21,-4.5,8,3,-5.1,8,1,-2.4,8,3
2013,2,22,-2.5,8,3,-2.7,8,1,-1.9,8,3
2013,2,23,-3.8,8,3,-5.2,8,1,-3.2,8,3
2013,2,24,-4.5,8,3,-5.1,8,1,-2.5,8,3
2013,2,25,-4.0,8,3,-4.2,8,1,-1.7,8,3
2013,2,26,-2.9,8,3,-3.8,8,1,-3.0,8,3
2013,2,27,-0.2,8,3,-4.2,8,1,-4.5,8,3
2013,2,28,2.0,8,3,-0.3,8,1,3.1,8,3
2013,3,1,2.6,8,3,1.0,8,1,2.3,8,3
2013,3,2,-0.5,8,3,-0.5,8,1,1.2,8,3
2013,3,3,0.0,8,3,-0.4,8,1,1.0,8,3
2013,3,4,0.6,8,3,-2.1,8,1,-0.3,8,3
2013,3,5,1.1,8,3,-3.5,8,1,-1.3,8,3
2013,3,6,2.6,8,3,-0.5,8,1,1.6,8,3
2013,3,7,3.1,8,3,-1.5,8,1,1.0,8,3
2013,3,8,5.3,8,3,6.9,8,1,7.4,8,3
2013,3,9,1.0,8,3,1.6,8,1,0.7,8,3
2013,3,10,-3.3,8,3,-3.4,8,1,-0.9,8,3
